BMI,age,Profile_Effort,app_usage_time_min,swipe_right_ratio,emoji_usage_rate,profile_pics_count,bio_length,Is_Top_Tier
23.98687034465345,28,630,102.0,0.16,0.12,5,126,0
28.720083246618103,44,289,230.0,0.64,0.68,1,289,0
24.71278878929428,26,1668,226.0,0.51,0.27,4,417,0
26.001584427342692,33,202,100.0,0.94,0.22,1,202,0
18.29002758020032,43,642,285.0,0.56,0.24,2,321,0
27.00035634988076,33,566,217.0,0.97,0.19,2,283,0
21.32030679327977,51,1656,162.0,0.42,0.22,6,276,1
20.51445578231293,19,1652,81.0,0.48,0.21,4,413,1
24.000644312598997,28,1000,191.0,0.69,0.25,5,200,0
27.488546438983757,24,138,233.0,0.3,0.49,1,138,0
26.58871713568503,56,696,155.0,0.79,0.12,4,174,0
29.18649613325402,29,0,248.0,0.29,0.11,0,316,0
19.898487411934042,23,240,266.0,0.68,0.11,5,48,0
23.879704387201503,25,865,139.0,0.23,0.46,5,173,0
26.211050951988238,23,340,158.0,0.57,0.43,5,68,0
24.68489892984542,45,1368,235.0,0.51,0.19,6,228,1
22.09671026555688,53,1675,257.0,0.75,0.18,5,335,1
27.718082540239465,33,918,186.0,0.59,0.2,6,153,0
23.40865755203051,47,118,160.0,0.68,0.17,1,118,0
22.705078125,23,1200,158.0,0.67,0.27,3,400,0
21.8005540166205,49,996,85.0,0.78,0.14,6,166,0
26.295566173276754,29,1170,236.0,0.52,0.6,6,195,0
18.502101861648885,35,276,180.0,0.23,0.29,6,46,0
23.878939330834378,31,0,65.0,0.8,0.28,0,482,0
29.884451804734844,23,156,204.0,0.39,0.4,4,39,0
21.389756041160826,47,934,285.0,0.61,0.21,2,467,0
25.294930385800832,20,1624,35.0,0.45,0.01,4,406,1
19.698587872315173,47,820,24.0,0.8,0.1,2,410,0
24.6,46,1815,23.0,0.27,0.53,5,363,1
18.90612244897959,22,96,14.0,0.32,0.37,1,96,1
20.40123456790123,54,176,212.0,0.6,0.3,4,44,1
21.6,46,1064,209.0,0.5,0.16,4,266,1
23.914936855857167,19,462,117.0,0.8,0.12,3,154,0
27.20082115686511,19,484,231.0,0.35,0.5,1,484,0
28.79912295496711,57,480,170.0,0.51,0.41,3,160,0
22.69284181290241,26,0,284.0,0.29,0.4,3,0,0
19.30780323666079,50,508,88.0,0.64,0.62,2,254,0
29.49245541838134,29,645,2.0,0.53,0.35,5,129,0
22.409972299168977,31,0,229.0,0.65,0.2,0,336,0
21.402994791666668,30,450,223.0,0.55,0.24,3,150,0
21.88577882238027,48,357,49.0,0.62,0.17,3,119,0
23.688046647230323,57,1664,149.0,0.67,0.09,4,416,1
25.709876543209873,41,372,250.0,0.76,0.49,1,372,0
26.682520808561236,50,0,285.0,0.47,0.08,0,123,0
25.682117028270874,58,0,132.0,0.53,0.33,0,396,0
25.682060661484527,19,544,116.0,0.59,0.17,4,136,1
19.81723329015091,33,0,6.0,0.57,0.44,0,289,0
28.38243572902984,28,746,281.0,0.44,0.09,2,373,0
25.112580632074323,25,0,190.0,0.4,0.45,0,400,0
21.697530864197528,42,550,73.0,0.66,0.41,2,275,0
28.6016130279059,37,0,87.0,0.5,0.34,0,324,0
21.38157894736842,40,1265,47.0,0.62,0.26,5,253,1
19.395918367346937,22,490,167.0,0.67,0.32,1,490,0
25.11296076099881,58,183,248.0,0.81,0.18,1,183,0
28.28823297223806,45,828,224.0,0.17,0.47,4,207,0
26.385557379118797,59,2495,198.0,0.41,0.26,5,499,1
19.785969084423307,57,6,262.0,0.76,0.06,1,6,0
27.802328224034746,40,1284,12.0,0.7,0.41,4,321,1
27.80864197530864,57,159,176.0,0.61,0.21,3,53,1
18.902456461437268,44,1530,38.0,0.68,0.29,5,306,1
24.69135802469136,28,2500,15.0,0.4,0.4,5,500,1
26.50360711392307,44,264,27.0,0.47,0.41,4,66,0
19.197896120973045,38,945,136.0,0.64,0.73,3,315,0
28.085336213880634,34,275,118.0,0.09,0.03,5,55,0
30.00446162998216,20,1132,46.0,0.06,0.68,4,283,0
21.01707637455433,43,1116,52.0,0.42,0.4,3,372,0
19.708294840569977,36,411,273.0,0.07,0.37,1,411,0
18.005540166204987,28,1083,183.0,0.61,0.35,3,361,0
24.20282708744247,35,636,143.0,0.48,0.25,6,106,0
19.29123042642166,37,1389,132.0,0.72,0.14,3,463,1
21.90662836586217,54,1792,189.0,0.55,0.15,4,448,1
21.90842559579659,25,52,59.0,0.71,0.49,4,13,0
26.31789777279282,27,225,111.0,0.62,0.33,5,45,0
19.982993197278915,24,0,103.0,0.32,0.33,0,141,0
19.20438957475994,21,192,43.0,0.5,0.27,3,64,0
21.4036673553719,42,0,207.0,0.14,0.24,0,499,0
19.813558755721875,42,488,27.0,0.51,0.22,1,488,1
21.88681474480151,32,0,44.0,0.7,0.15,0,77,0
25.2,25,372,16.0,0.42,0.42,1,372,0
24.514243973703433,54,2020,45.0,0.53,0.29,5,404,1
22.593490304709142,32,343,74.0,0.57,0.55,1,343,0
21.992800917685216,40,110,219.0,0.39,0.09,5,22,0
29.017447199265384,53,640,30.0,0.78,0.18,2,320,0
29.69207227039652,58,184,21.0,0.55,0.12,2,92,0
19.890260631001368,39,1692,96.0,0.46,0.28,6,282,1
20.515927977839336,22,822,63.0,0.54,0.35,3,274,0
21.402994791666668,48,1632,228.0,0.3,0.16,6,272,0
21.9960433152853,46,1816,290.0,0.07,0.14,4,454,0
18.69285167334805,29,954,125.0,0.37,0.4,6,159,0
19.79733533495966,43,277,278.0,0.38,0.29,1,277,0
19.520429362880886,43,868,234.0,0.52,0.21,2,434,0
29.285817970677893,32,222,134.0,0.31,0.48,6,37,0
22.912259313707914,50,1260,72.0,0.49,0.18,4,315,0
27.70595933480162,53,1280,10.0,0.46,0.16,4,320,0
21.20944325211463,46,195,81.0,0.68,0.35,3,65,0
27.988101676581937,20,0,4.0,0.49,0.38,0,248,0
26.00854011765057,31,826,197.0,0.36,0.36,2,413,0
24.817038844060804,26,78,243.0,0.22,0.15,1,78,0
21.009764449997686,42,219,281.0,0.63,0.14,3,73,0
19.90901310751768,18,2100,23.0,0.61,0.06,5,420,1
26.814775000746508,53,2604,232.0,0.69,0.22,6,434,0
27.204929799376778,29,1628,71.0,0.56,0.28,4,407,0
21.60410477990818,18,820,167.0,0.66,0.23,2,410,0
21.203103411627165,57,795,131.0,0.62,0.51,3,265,0
20.803506208911614,48,790,286.0,0.43,0.46,5,158,0
21.60028507990461,21,744,268.0,0.43,0.08,6,124,0
20.598608033457133,25,1295,278.0,0.62,0.47,5,259,1
29.5069033530572,49,884,63.0,0.58,0.35,4,221,0
18.799999999999997,58,1672,32.0,0.53,0.31,4,418,0
25.611425810088864,57,128,269.0,0.27,0.29,4,32,0
29.893663194444446,36,174,166.0,0.96,0.35,6,29,0
20.716253443526174,31,624,77.0,0.8,0.33,4,156,0
23.107067249223007,20,0,243.0,0.25,0.15,0,151,0
19.487382745408905,20,1010,8.0,0.25,0.46,5,202,0
25.711662075298438,29,1029,46.0,0.21,0.13,3,343,0
24.392327737195096,49,795,287.0,0.39,0.63,5,159,0
29.602176768624513,34,228,239.0,0.39,0.24,2,114,0
24.910865077875776,19,993,291.0,0.23,0.1,3,331,0
25.014172335600907,38,276,146.0,0.94,0.37,3,92,1
25.182101977107177,38,864,265.0,0.56,0.03,4,216,0
18.099375095259866,36,88,58.0,0.46,0.2,1,88,0
21.189087880049982,27,1860,162.0,0.65,0.33,6,310,0
28.807750779458374,54,1910,206.0,0.0,0.07,5,382,0
22.898824212512704,20,171,208.0,0.63,0.13,3,57,0
25.520452885317752,41,955,44.0,0.2,0.26,5,191,0
21.613487910810168,50,714,98.0,0.6,0.1,2,357,0
26.881215987990245,21,1992,286.0,0.31,0.03,4,498,1
24.49985955494523,42,1413,43.0,0.58,0.15,3,471,0
28.881589488863955,18,2334,137.0,0.6,0.24,6,389,1
20.795847750865054,48,1085,69.0,0.58,0.44,5,217,0
20.992036011080334,39,699,29.0,0.56,0.33,3,233,0
29.616326530612245,53,0,280.0,0.56,0.26,0,222,0
19.711922492205417,27,166,123.0,0.55,0.2,2,83,0
29.09778838791045,20,1152,23.0,0.8,0.25,6,192,0
23.302638997020054,57,471,83.0,0.71,0.45,3,157,0
22.903602933361675,29,54,66.0,0.69,0.11,1,54,0
22.386378991937303,55,232,73.0,0.81,0.2,4,58,0
24.785653906533025,34,1218,88.0,0.55,0.07,3,406,0
25.890215284154678,43,2478,10.0,0.31,0.35,6,413,1
18.21555068308315,59,2050,55.0,0.44,0.55,5,410,1
19.00408163265306,43,1104,55.0,0.55,0.15,6,184,0
24.192856530069484,48,1615,67.0,0.54,0.2,5,323,0
18.9903951581071,22,1000,23.0,0.51,0.05,5,200,0
22.18549127640037,24,0,185.0,0.45,0.54,0,93,0
27.69976036486382,40,1344,147.0,0.52,0.14,6,224,0
23.50206611570248,40,228,131.0,0.65,0.16,4,57,0
18.1,44,247,185.0,0.38,0.35,1,247,0
25.406477878842534,19,1062,292.0,0.57,0.26,6,177,0
26.811668547587296,27,364,222.0,0.1,0.07,2,182,0
21.510975805159426,50,0,278.0,0.41,0.22,0,452,0
25.51846136474839,31,367,193.0,0.8,0.22,1,367,0
25.01826150474799,44,2064,10.0,0.8,0.09,6,344,1
21.90181190208602,48,0,140.0,0.31,0.14,0,386,0
24.90215881833102,30,1500,55.0,0.48,0.47,5,300,1
19.18700325618851,24,468,223.0,0.53,0.51,4,117,0
25.117677307068547,19,0,292.0,0.54,0.05,0,140,0
18.88888888888889,50,91,62.0,0.17,0.27,1,91,0
21.490795529257063,57,810,97.0,0.62,0.13,3,270,0
27.911882835003446,23,224,94.0,0.71,0.53,1,224,0
25.294930385800832,59,158,11.0,0.73,0.28,2,79,1
28.279721474646504,42,0,196.0,0.25,0.05,0,119,0
25.38370720188902,24,2475,189.0,0.62,0.26,5,495,1
25.09259259259259,48,346,240.0,0.49,0.47,2,173,0
29.00139798799375,40,224,78.0,0.67,0.37,4,56,1
19.682774490466795,53,1150,169.0,0.3,0.39,5,230,0
20.29852568602912,49,1808,151.0,0.67,0.09,4,452,1
26.40754132231405,33,564,115.0,0.25,0.3,6,94,0
18.588505360992137,23,1440,24.0,0.64,0.39,3,480,1
23.396634801205906,49,938,188.0,0.71,0.12,2,469,1
25.78512396694215,53,338,124.0,0.45,0.5,2,169,0
26.007631244243672,32,2035,144.0,0.4,0.25,5,407,1
19.494156318480645,52,485,231.0,0.68,0.52,5,97,0
26.711111111111112,26,648,288.0,1.0,0.2,2,324,0
18.996539792387544,24,33,55.0,0.47,0.23,3,11,0
25.810680066165226,37,556,78.0,0.31,0.01,2,278,0
26.500811249323963,19,0,106.0,0.42,0.11,0,434,0
26.099376731301938,38,1344,93.0,0.38,0.11,3,448,1
18.283566149771456,18,300,289.0,0.53,0.37,1,300,1
29.21597633136094,21,0,228.0,0.71,0.3,0,386,1
24.195918367346938,18,39,99.0,0.5,0.26,3,13,0
25.220972742838633,18,1425,220.0,0.38,0.1,3,475,1
23.416169188763945,35,1140,74.0,0.64,0.37,3,380,1
29.19132149901381,19,373,173.0,0.47,0.39,1,373,0
26.590237620262112,18,498,105.0,0.26,0.18,3,166,0
22.408788739427607,35,558,212.0,0.11,0.62,2,279,0
24.121749046094468,51,60,253.0,0.79,0.26,1,60,0
18.701901312811227,18,1311,132.0,0.48,0.36,3,437,0
21.715913136347453,25,78,297.0,0.38,0.7,2,39,0
27.581100467397846,32,185,181.0,0.15,0.09,5,37,0
19.91967219765508,42,0,28.0,0.69,0.11,0,1,0
28.41446124763705,53,905,36.0,0.48,0.25,5,181,1
25.794163223140497,51,798,10.0,0.56,0.26,2,399,0
18.885588842975206,34,350,80.0,0.49,0.38,5,70,1
29.31070387338609,19,1488,159.0,0.48,0.28,6,248,1
20.201510062877198,36,543,261.0,0.52,0.27,3,181,0
26.901386983691502,27,600,100.0,0.54,0.37,2,300,0
27.11000246703764,57,1134,36.0,0.69,0.35,6,189,0
20.68678459937565,49,745,271.0,0.36,0.05,5,149,0
23.89865451388889,31,590,153.0,0.56,0.24,2,295,1
20.809873429124817,27,735,55.0,0.8,0.32,5,147,0
28.68686868686869,40,1000,31.0,0.47,0.03,4,250,0
21.31385098418065,30,1040,128.0,0.14,0.12,5,208,1
27.101711127643746,39,364,11.0,0.62,0.36,2,182,0
25.997940139196654,48,1194,276.0,0.67,0.21,3,398,0
20.612570764987662,59,190,133.0,0.69,0.43,5,38,1
23.789397415771038,51,0,290.0,0.17,0.18,0,431,0
29.81188224040812,38,1972,134.0,0.88,0.2,4,493,0
22.382510410469962,26,0,180.0,0.17,0.15,0,417,0
19.778717587252764,43,2285,165.0,0.67,0.24,5,457,1
29.08871882086168,54,132,177.0,0.46,0.43,3,44,0
25.208163265306123,31,812,264.0,0.46,0.33,4,203,0
27.60654692315868,23,616,207.0,0.58,0.31,2,308,0
24.504036674915817,28,2430,69.0,0.69,0.18,6,405,1
29.690992767915848,43,0,55.0,0.27,0.28,0,220,0
19.18832485023197,25,441,46.0,0.61,0.36,3,147,0
20.498539079620162,42,1770,169.0,0.35,0.15,5,354,1
28.908491869486664,38,1600,11.0,0.41,0.49,5,320,1
19.887127116366564,27,1048,185.0,0.56,0.51,4,262,0
27.803140978816653,24,1497,155.0,0.73,0.12,3,499,0
23.287070854638422,50,1070,168.0,0.13,0.36,5,214,0
28.593749999999996,53,242,133.0,0.36,0.23,2,121,0
21.79699857258593,49,137,277.0,0.6,0.25,1,137,1
21.808999081726355,36,1796,178.0,0.68,0.56,4,449,1
26.402350774088855,42,1596,145.0,0.44,0.16,4,399,1
22.490628904623076,55,480,12.0,0.53,0.26,2,240,0
25.498634828080895,50,0,105.0,0.31,0.33,0,121,0
22.000085437225,55,1812,285.0,0.56,0.22,6,302,1
27.612456747404845,42,270,124.0,0.74,0.29,1,270,0
18.289763477927796,28,639,77.0,1.0,0.42,3,213,0
22.605246058616327,52,0,126.0,0.54,0.25,0,131,1
23.814967230605085,28,403,145.0,0.44,0.04,1,403,1
25.315454293738377,39,1228,153.0,0.58,0.18,4,307,0
28.00817869680953,35,1389,226.0,0.45,0.05,3,463,0
20.299145299145298,18,590,149.0,0.53,0.51,5,118,0
19.395134779750165,31,0,51.0,0.3,0.2,0,308,0
28.613406795224982,50,290,150.0,0.38,0.19,5,58,0
25.1939513477975,58,1496,104.0,0.56,0.11,4,374,1
29.11149875604106,50,1672,4.0,0.06,0.39,4,418,0
19.81014010561338,19,1736,190.0,0.53,0.17,4,434,1
21.601725163593102,58,368,290.0,0.33,0.3,4,92,0
28.500785191620167,43,1089,59.0,0.54,0.19,3,363,0
28.706907599641166,21,236,278.0,0.67,0.1,1,236,0
22.211652794292508,37,7,144.0,0.54,0.49,1,7,0
23.794267162202573,52,688,83.0,0.9,0.54,4,172,1
23.106763366503625,53,2045,118.0,0.29,0.26,5,409,0
27.590027700831023,46,2120,65.0,0.49,0.21,5,424,1
27.109248242293134,37,0,82.0,0.3,0.53,0,38,1
30.0,33,576,67.0,0.56,0.28,6,96,0
25.80742910532562,38,950,293.0,0.49,0.71,5,190,0
24.413314715553355,55,0,254.0,0.49,0.45,0,498,0
26.91358024691358,59,0,245.0,0.71,0.32,0,206,0
29.616326530612245,59,1488,177.0,0.38,0.25,4,372,0
28.21402483564646,40,0,107.0,0.71,0.35,0,87,0
22.209319204528963,31,1218,229.0,0.57,0.4,6,203,1
29.50919415900487,37,1720,241.0,0.74,0.28,5,344,0
18.696051423324153,38,2862,21.0,0.38,0.23,6,477,1
29.29815910585141,42,1131,277.0,0.39,0.31,3,377,0
21.295013850415515,55,1915,60.0,0.81,0.04,5,383,1
27.490670890493707,55,31,49.0,0.53,0.18,1,31,0
20.689655172413794,48,0,72.0,0.74,0.68,0,57,0
26.69533279584341,34,174,237.0,0.73,0.1,3,58,1
20.49219572919659,33,0,95.0,0.32,0.36,0,65,0
25.90027700831025,56,305,27.0,0.28,0.34,5,61,0
19.413326821525594,55,63,108.0,0.34,0.26,1,63,1
23.39047036016733,24,0,107.0,0.48,0.29,0,111,0
26.183062146397088,25,472,170.0,0.45,0.38,1,472,0
23.288449330081193,32,2904,45.0,0.56,0.2,6,484,1
19.395918367346937,39,975,26.0,0.29,0.37,5,195,1
28.703152885187393,21,0,194.0,0.4,0.26,0,22,0
24.706884660635318,59,1076,132.0,0.37,0.06,4,269,0
28.894210745522702,40,756,134.0,0.89,0.43,6,126,0
21.411614317019723,22,2140,231.0,0.66,0.47,5,428,1
26.185941828254848,18,1372,252.0,0.51,0.49,4,343,0
23.306357059109494,34,804,19.0,0.65,0.29,2,402,0
21.51813614967762,41,2454,110.0,0.31,0.14,6,409,1
18.195543523531864,48,3,293.0,0.79,0.2,3,1,1
23.18668252080856,20,245,243.0,0.31,0.38,5,49,0
20.99196751172026,18,790,298.0,0.49,0.09,2,395,0
18.79910213243547,27,124,258.0,0.69,0.11,1,124,0
26.093030900723207,43,318,63.0,0.43,0.84,3,106,0
24.104539775093713,24,402,9.0,0.62,0.34,6,67,1
26.588750913075234,27,0,42.0,0.82,0.24,0,7,0
26.08996539792388,21,306,266.0,0.44,0.22,1,306,0
26.502267573696148,59,21,140.0,0.67,0.5,3,7,0
19.520429362880886,45,180,21.0,0.51,0.17,1,180,0
19.897735573411246,38,684,79.0,0.31,0.28,2,342,0
27.519628264701165,35,1865,179.0,0.48,0.1,5,373,1
22.105263157894736,37,346,252.0,0.64,0.75,1,346,0
18.310546875,54,565,296.0,0.42,0.41,5,113,0
29.68495643014459,23,1472,186.0,0.51,0.19,4,368,0
26.29087236460043,35,358,13.0,0.07,0.68,1,358,0
26.703623580313685,45,1011,159.0,0.42,0.34,3,337,0
20.799141522535034,58,1292,290.0,0.46,0.68,4,323,1
21.604938271604937,28,0,219.0,0.41,0.53,0,237,0
18.206610944168073,56,462,170.0,0.43,0.46,2,231,0
28.689559399065775,43,588,33.0,0.62,0.31,4,147,0
24.991531484060374,58,0,136.0,0.46,0.63,0,185,0
18.50415512465374,40,1872,55.0,0.64,0.09,4,468,0
27.611368857258682,37,452,32.0,0.79,0.38,4,113,0
24.793388429752067,38,225,54.0,0.47,0.5,5,45,1
22.69462798046538,51,905,93.0,0.58,0.26,5,181,1
28.812403727178605,22,480,251.0,0.51,0.46,6,80,0
18.216718732357258,35,2472,8.0,0.5,0.15,6,412,0
26.29513343799058,27,708,215.0,0.29,0.24,6,118,0
20.196836130902064,40,1555,123.0,0.29,0.43,5,311,1
29.104369284366385,34,0,209.0,0.37,0.2,0,229,0
27.910752778477647,43,0,282.0,0.32,0.23,0,381,0
18.91326737617428,57,184,288.0,0.56,0.24,4,46,0
28.486965869389948,56,1475,257.0,0.54,0.53,5,295,0
23.917841538669432,24,161,118.0,0.63,0.07,1,161,0
27.719916680019224,18,0,26.0,0.51,0.35,0,255,0
21.504747991234474,46,1692,217.0,0.57,0.24,6,282,1
28.1053508749779,48,192,81.0,0.53,0.16,2,96,0
21.597328422958086,31,0,297.0,0.82,0.23,0,19,0
28.88279225727785,42,1044,269.0,0.67,0.32,4,261,1
29.311294765840223,59,238,179.0,0.74,0.36,1,238,0
23.08959506855139,29,0,62.0,0.41,0.55,0,384,0
19.6845948285596,20,320,54.0,0.44,0.51,4,80,0
19.90901310751768,42,1715,253.0,0.44,0.17,5,343,0
24.69778788958636,43,2145,77.0,0.39,0.18,5,429,1
25.89483985095412,51,1269,150.0,0.37,0.38,3,423,0
21.314878892733567,49,1305,139.0,0.56,0.15,5,261,0
19.792387543252598,57,0,185.0,0.3,0.57,0,351,0
23.014574657941704,54,95,263.0,0.16,0.37,1,95,0
20.1888756692445,22,942,128.0,0.51,0.2,3,314,0
22.898357900633737,26,660,43.0,0.17,0.4,2,330,0
24.121749046094468,38,443,101.0,0.5,0.06,1,443,0
22.211652794292508,45,846,199.0,0.0,0.24,2,423,1
28.197077647627097,40,66,64.0,0.43,0.33,6,11,0
25.384265256818743,43,405,144.0,0.62,0.03,1,405,0
29.59526909722222,41,520,94.0,0.6,0.47,2,260,0
20.302517613191586,32,412,258.0,0.62,0.46,1,412,0
27.39591836734694,23,1970,132.0,0.26,0.16,5,394,0
28.40550435551067,42,0,203.0,0.6,0.05,0,160,0
29.58475056689343,25,995,35.0,0.64,0.62,5,199,0
26.29145197516184,54,2088,253.0,0.48,0.52,6,348,1
19.887127116366564,23,204,111.0,0.17,0.15,3,68,0
23.21663379355687,38,1287,180.0,0.29,0.17,3,429,1
22.098765432098762,35,0,230.0,0.53,0.41,0,179,0
29.2973279393955,43,2904,136.0,0.21,0.33,6,484,0
25.0,35,1292,205.0,0.38,0.07,4,323,0
21.720773128166638,45,260,11.0,0.49,0.2,4,65,0
24.504036674915817,33,2180,2.0,0.55,0.36,5,436,1
22.48655150522904,22,948,2.0,0.56,0.29,4,237,1
28.1053508749779,39,368,243.0,0.16,0.34,4,92,0
29.898379104728313,18,1560,81.0,0.58,0.14,6,260,1
28.900283265803722,46,455,273.0,0.53,0.22,5,91,0
18.68512110726644,42,744,242.0,0.2,0.42,3,248,0
26.403670297431415,33,0,80.0,1.0,0.1,0,324,0
20.811654526534856,44,16,75.0,0.71,0.31,1,16,0
26.01232862153258,32,408,296.0,0.76,0.3,4,102,1
22.39397542608006,42,627,70.0,0.56,0.31,3,209,0
18.50043402777778,19,384,268.0,0.85,0.08,6,64,0
27.901234567901234,33,594,159.0,0.48,0.28,6,99,0
29.508073318529117,20,53,146.0,0.41,0.07,1,53,1
23.289887366075515,55,296,84.0,0.19,0.07,2,148,0
21.108031690042274,26,848,93.0,0.17,0.5,4,212,0
27.294868564709837,57,1170,298.0,0.56,0.14,3,390,0
27.59587062827075,27,0,9.0,0.69,0.11,0,500,0
25.781249999999996,42,1510,43.0,0.49,0.65,5,302,1
23.289887366075515,47,1620,70.0,0.64,0.28,6,270,1
20.304039983340278,18,459,185.0,0.78,0.45,1,459,1
22.295684113865935,50,0,120.0,0.45,0.2,0,334,0
29.612188365650972,25,0,96.0,0.35,0.37,0,460,1
19.79389858177737,41,0,160.0,0.4,0.2,0,178,0
21.0,36,1585,175.0,0.41,0.13,5,317,1
27.109725757099138,36,1692,235.0,0.6,0.21,6,282,0
18.393136153065978,52,0,133.0,0.42,0.11,0,148,0
22.414258709154737,49,1071,212.0,0.21,0.12,3,357,1
27.893513442392877,59,948,94.0,0.39,0.85,3,316,0
21.504747991234474,56,270,162.0,0.65,0.21,5,54,0
21.606648199445985,41,828,101.0,0.42,0.37,3,276,1
21.792165784929143,30,1692,146.0,0.49,0.67,4,423,0
24.999999999999996,45,585,145.0,0.49,0.02,3,195,0
23.90756168406269,44,505,117.0,0.22,0.09,5,101,0
18.80886426592798,27,465,102.0,0.42,0.33,5,93,0
22.393340270551505,21,342,28.0,0.49,0.3,6,57,0
27.587745389649026,38,135,244.0,0.28,0.67,1,135,0
28.51019965277778,29,81,185.0,0.91,0.26,3,27,0
21.18334550766983,20,0,49.0,0.45,0.14,0,329,0
18.101807059704754,33,668,67.0,0.27,0.29,2,334,0
24.607694091576697,42,270,202.0,0.37,0.42,5,54,0
21.50051652892562,20,0,114.0,0.44,0.19,0,118,0
19.29004144967584,40,284,182.0,0.38,0.35,4,71,0
28.923133879402105,31,538,120.0,0.84,0.21,2,269,0
26.799999999999997,46,0,288.0,0.43,0.06,0,84,1
28.177777777777777,43,472,244.0,0.74,0.12,2,236,0
20.7197873969641,57,330,150.0,0.19,0.16,2,165,0
23.18914211061112,47,212,55.0,0.84,0.25,2,106,0
25.401701323251416,31,0,182.0,0.31,0.13,0,23,0
20.7,28,850,246.0,0.44,0.3,2,425,0
23.808797045267237,37,636,259.0,0.69,0.35,2,318,0
23.917841538669432,21,169,254.0,0.64,0.25,1,169,0
18.016495402920498,53,1904,178.0,0.52,0.13,4,476,1
24.003319608030896,25,75,164.0,0.71,0.24,1,75,1
25.71166207529844,54,342,178.0,0.37,0.57,3,114,0
22.80610475199445,36,1848,152.0,0.51,0.52,6,308,1
19.598765432098766,50,1476,112.0,0.58,0.2,4,369,0
24.898361152496147,52,1000,42.0,0.55,0.07,2,500,0
25.117677307068547,58,878,242.0,0.28,0.31,2,439,1
24.89224497978549,47,39,189.0,0.33,0.46,1,39,0
21.285228301239037,51,345,197.0,0.91,0.33,3,115,1
29.21195652173913,56,668,105.0,0.39,0.15,4,167,0
23.022222222222222,28,0,293.0,0.6,0.12,0,401,0
28.990185950413224,27,1149,121.0,0.2,0.23,3,383,0
25.01731301939058,22,1146,55.0,0.37,0.21,3,382,1
23.408499785358956,53,968,267.0,0.86,0.17,2,484,0
27.015457788347202,43,325,152.0,0.47,0.5,1,325,0
26.009204470742937,24,2300,58.0,0.64,0.3,5,460,1
19.904257999496092,34,291,3.0,0.5,0.19,1,291,0
20.202020202020204,53,1870,27.0,0.34,0.32,5,374,1
25.882963988919666,32,76,111.0,0.12,0.43,1,76,0
18.89285242436253,47,462,215.0,0.71,0.13,2,231,0
24.49822904368359,38,0,236.0,0.6,0.51,0,301,0
26.092321091595302,43,224,39.0,0.76,0.17,2,112,0
27.895181741335588,34,300,104.0,0.36,0.3,4,75,0
19.79754546268924,22,724,68.0,0.61,0.07,2,362,0
29.18649613325402,41,0,295.0,0.27,0.34,0,430,0
18.502101861648885,20,0,186.0,0.15,0.45,0,95,0
26.10348165943562,55,0,192.0,0.68,0.27,0,79,0
22.497959183673473,21,360,251.0,0.54,0.19,4,90,0
25.20398137468495,53,0,216.0,0.71,0.72,0,13,1
23.90062238547087,46,132,29.0,0.28,0.12,2,66,0
22.008163265306123,41,144,187.0,0.26,0.42,3,48,0
24.810708491076262,51,2850,178.0,0.52,0.21,6,475,1
24.977777777777778,54,860,137.0,0.77,0.31,4,215,0
22.598146012217523,42,725,283.0,0.35,0.24,5,145,0
20.68685776095187,44,2850,204.0,0.61,0.15,6,475,0
21.0828132906055,58,444,178.0,0.46,0.13,2,222,1
26.79379809868719,28,28,19.0,0.53,0.35,1,28,0
26.205751859299685,58,0,108.0,0.69,0.3,0,13,0
25.89237425635479,24,2220,102.0,0.34,0.24,6,370,1
25.010850694444446,20,155,267.0,0.81,0.27,5,31,0
25.191195416792304,32,432,141.0,0.43,0.27,3,144,0
18.094312554953955,54,406,31.0,0.31,0.29,2,203,0
28.005101498565207,20,1656,57.0,0.6,0.43,4,414,1
24.691358024691358,37,0,139.0,0.95,0.44,0,6,0
26.296566837107374,35,1316,156.0,0.2,0.15,4,329,1
28.51944147778964,24,0,219.0,0.56,0.06,0,348,0
18.48888888888889,36,146,8.0,0.59,0.46,2,73,0
23.598915289256198,30,0,116.0,0.66,0.34,0,459,0
22.507433475102562,46,790,20.0,0.46,0.25,2,395,1
25.799853907962014,56,1675,142.0,0.63,0.26,5,335,0
29.30280957336108,27,1384,72.0,0.45,0.23,4,346,0
22.294887039239,20,390,38.0,0.33,0.35,6,65,0
18.990440361771753,34,652,144.0,0.5,0.31,4,163,0
24.218749999999996,50,466,224.0,0.38,0.37,1,466,1
26.695419393218327,24,47,261.0,0.96,0.52,1,47,1
28.089010954714272,56,121,230.0,0.45,0.31,1,121,0
26.38067061143984,42,1136,193.0,0.22,0.17,4,284,0
26.00208325296092,57,0,143.0,0.49,0.43,0,482,1
24.30914256198347,22,2334,218.0,0.5,0.29,6,389,1
26.794938016528928,20,920,148.0,0.52,0.32,4,230,0
20.199916701374427,26,45,292.0,0.17,0.51,3,15,1
23.18914211061112,58,1392,59.0,0.71,0.05,6,232,1
27.902695595003287,59,0,194.0,0.21,0.44,0,380,1
24.287801314828343,29,0,231.0,0.4,0.08,0,179,1
28.692476260043826,56,1320,119.0,0.27,0.21,3,440,1
26.511804065143288,35,690,163.0,0.32,0.64,5,138,1
27.99672813801309,39,1329,75.0,0.34,0.4,3,443,0
